epoch,train_mse,val_mse
1,0.996004045009613,0.3278004229068756
2,0.954084038734436,0.33206596970558167
3,0.9210907220840454,0.3370324671268463
4,0.8876529335975647,0.34527650475502014
5,0.8519090414047241,0.3579258322715759
6,0.8159810304641724,0.3756870925426483
7,0.7797324061393738,0.3991641700267792
8,0.740521252155304,0.429840087890625
9,0.7021294832229614,0.4647402763366699
10,0.6644426584243774,0.5039676427841187
11,0.6271833181381226,0.5476375818252563
12,0.5919986963272095,0.5862096548080444
13,0.5577821135520935,0.6134048104286194
14,0.5239602327346802,0.627117395401001
15,0.48820677399635315,0.6233460307121277
16,0.45034435391426086,0.6078726053237915
17,0.41248220205307007,0.5783122181892395
18,0.3734857738018036,0.5387406945228577
19,0.33397504687309265,0.4866162836551666
20,0.2961757183074951,0.4259255826473236
21,0.25751638412475586,0.3634142279624939
22,0.2206389605998993,0.30560365319252014
23,0.18637020885944366,0.25083526968955994
24,0.158281609416008,0.20134009420871735
25,0.13556191325187683,0.15729793906211853
26,0.11818753927946091,0.12627002596855164
27,0.10098135471343994,0.1051282212138176
28,0.08481273800134659,0.0917917862534523
29,0.07054774463176727,0.08571219444274902
30,0.058456551283597946,0.08661007881164551
31,0.04867707937955856,0.09326937794685364
32,0.041524212807416916,0.10718630254268646
33,0.03564271703362465,0.12960703670978546
34,0.029766885563731194,0.15915267169475555
35,0.024223776534199715,0.19262732565402985
36,0.019855624064803123,0.22529761493206024
37,0.016108965501189232,0.25236397981643677
38,0.012734780088067055,0.2724984288215637
39,0.009749026037752628,0.2854388952255249
40,0.007151034194976091,0.2951106131076813
41,0.0057656653225421906,0.30596864223480225
42,0.005107887089252472,0.3211812973022461
43,0.004709557630121708,0.34141525626182556
44,0.004666238557547331,0.36327552795410156
45,0.0049132793210446835,0.38186386227607727
46,0.004670680966228247,0.39492374658584595
47,0.0035883670207113028,0.4048270285129547
48,0.0023846575058996677,0.41603025794029236
49,0.0014828232815489173,0.4322158694267273
50,0.0011036655632779002,0.4551645815372467
51,0.0010263228323310614,0.48413538932800293
52,0.0010121575323864818,0.5162757039070129
53,0.001014171284623444,0.5468130111694336
54,0.001146196504123509,0.5702270865440369
55,0.001295403577387333,0.5832154154777527
56,0.0013324450701475143,0.5862728953361511
57,0.0012420217972248793,0.5835282206535339
58,0.0011462742695584893,0.5804795026779175
59,0.001096612773835659,0.580866277217865
60,0.0010277314577251673,0.5858876705169678
61,0.0008910191245377064,0.5940699577331543
62,0.0007089634309522808,0.6026366353034973
63,0.0005397991626523435,0.6090974807739258
64,0.0004255952953826636,0.6124166250228882
65,0.00040450910455547273,0.6134397387504578
66,0.0004615335783455521,0.6139324307441711
67,0.0004982590326108038,0.6152211427688599
68,0.0004471762222237885,0.6174197196960449
69,0.00036952568916603923,0.6195845603942871
70,0.0003427539486438036,0.6206067204475403
71,0.00033936742693185806,0.6200820207595825
72,0.0003002664016094059,0.6187416315078735
73,0.0002428132138447836,0.61790531873703
74,0.00021556670253630728,0.6184523701667786
75,0.00021390532492659986,0.6200921535491943
76,0.00020485057029873133,0.6214861869812012
77,0.00018442232976667583,0.6211633086204529
78,0.00016538298223167658,0.6186069846153259
79,0.0001496651238994673,0.6147407293319702
80,0.0001361390168312937,0.6115163564682007
81,0.00012469115608837456,0.6107997298240662
82,0.00010531303269090131,0.6133630275726318
83,7.700518472120166e-05,0.6184869408607483
84,5.926253288635053e-05,0.624352753162384
85,6.133333954494447e-05,0.6290574669837952
86,6.706981366733089e-05,0.6316348314285278
87,6.603736255783588e-05,0.6323850154876709
88,6.720879173371941e-05,0.6323376893997192
89,7.272179936990142e-05,0.6323787569999695
90,7.13457484380342e-05,0.6326866149902344
91,6.154074071673676e-05,0.6328014731407166
92,5.3040079365018755e-05,0.6321728825569153
93,4.84347328892909e-05,0.6306606531143188
94,4.362643448985182e-05,0.6287502646446228
95,3.872785600833595e-05,0.6272290349006653
96,3.559161996236071e-05,0.6266273856163025
97,3.347175879753195e-05,0.6268832683563232
98,3.2002230000216514e-05,0.6274701356887817
99,3.0609699024353176e-05,0.6278606057167053
100,2.7066731490776874e-05,0.627959132194519
101,2.2188851289683953e-05,0.6281626224517822
102,1.9553021047613584e-05,0.6289870738983154
103,1.86181569006294e-05,0.6306371688842773
104,1.6379561202484183e-05,0.6327341794967651
105,1.4001792806084268e-05,0.6345245242118835
106,1.3799956832372118e-05,0.6353623867034912
107,1.4086971532378811e-05,0.6351170539855957
108,1.292144679609919e-05,0.6342127323150635
109,1.1491896657389589e-05,0.6332972645759583
110,1.0859999747481197e-05,0.6328144669532776
