epoch,train_mse,val_mse
1,1.036982774734497,0.2138814628124237
2,0.9918115735054016,0.17727497220039368
3,0.954789400100708,0.14523333311080933
4,0.9149065613746643,0.11763159930706024
5,0.8760156631469727,0.09066548198461533
6,0.8382776975631714,0.06283383071422577
7,0.7968534231185913,0.039372388273477554
8,0.7518947720527649,0.022719305008649826
9,0.7039113640785217,0.017214810475707054
10,0.6523545980453491,0.027305977419018745
11,0.5995057225227356,0.05346638336777687
12,0.5389456152915955,0.10089174658060074
13,0.4804871678352356,0.17561736702919006
14,0.42469698190689087,0.28134986758232117
15,0.37229588627815247,0.40904170274734497
16,0.32516440749168396,0.5419709086418152
17,0.28167083859443665,0.6529573202133179
18,0.23924341797828674,0.7309706211090088
19,0.199068084359169,0.7722727060317993
20,0.16047339141368866,0.7719648480415344
21,0.12395677715539932,0.7335241436958313
22,0.09108107537031174,0.6875181198120117
23,0.06626982986927032,0.6561098694801331
24,0.05180054157972336,0.6329309940338135
25,0.04752764105796814,0.6422754526138306
26,0.04929608479142189,0.6851678490638733
27,0.05120836943387985,0.7556552290916443
28,0.05154234915971756,0.8424336314201355
29,0.050382670015096664,0.928677499294281
30,0.04840822145342827,0.9919679164886475
31,0.045400187373161316,1.015331745147705
32,0.03947806730866432,0.9947905540466309
33,0.030957056209445,0.9477671980857849
34,0.02187119424343109,0.8811377286911011
35,0.014648864977061749,0.8153480291366577
36,0.009691303595900536,0.7676030397415161
37,0.006362414453178644,0.747118353843689
38,0.0038891397416591644,0.7546165585517883
39,0.0023565897718071938,0.7839528918266296
40,0.002429500687867403,0.8243135809898376
41,0.004029623232781887,0.8631594181060791
42,0.0060823108069598675,0.8909605145454407
43,0.007431055419147015,0.9035013914108276
44,0.007902928628027439,0.9047069549560547
45,0.007913975045084953,0.90259850025177
46,0.007867168635129929,0.9052603244781494
47,0.007667906582355499,0.9172687530517578
48,0.006960209459066391,0.9378997087478638
49,0.00567918224260211,0.9598373174667358
50,0.00420461967587471,0.9765287637710571
51,0.0030114292167127132,0.9795143604278564
52,0.0022871496621519327,0.9657114148139954
53,0.0019241354893893003,0.9379332661628723
54,0.0017946367152035236,0.9028956294059753
55,0.0018977351719513535,0.8710460066795349
56,0.0021831365302205086,0.8506027460098267
57,0.0024358662776649,0.8459190726280212
58,0.0024424162693321705,0.856133759021759
59,0.0021584760397672653,0.8757497072219849
60,0.001729329815134406,0.8964763283729553
61,0.0013016937300562859,0.9105150103569031
62,0.0009146539960056543,0.9131962060928345
63,0.0005615305854007602,0.9046167731285095
64,0.00028026860672980547,0.8890441656112671
65,0.00013993958418723196,0.8726000785827637
66,0.00015157187590375543,0.8610495328903198
67,0.00024589765234850347,0.8565451502799988
68,0.00034546508686617017,0.8581472635269165
69,0.00042505929013714194,0.8628036975860596
70,0.0004900693311356008,0.8666152954101562
71,0.000526132236700505,0.8670576214790344
72,0.0005035369540564716,0.86385178565979
73,0.00042432371992617846,0.8584669828414917
74,0.00033309723949059844,0.854123055934906
75,0.0002716415619943291,0.8537867665290833
76,0.0002414429181953892,0.8588353395462036
77,0.0002207151846960187,0.8684821724891663
78,0.00020148658950347453,0.8800927400588989
79,0.00019287891336716712,0.8902531266212463
80,0.00019600072118919343,0.896204948425293
81,0.00019586284179240465,0.8970192670822144
82,0.0001815168361645192,0.8939090371131897
83,0.00015947302745189518,0.8895185589790344
84,0.00013998463691677898,0.8866032361984253
85,0.00012068906653439626,0.8868002891540527
86,9.319761011283845e-05,0.8900179266929626
87,5.941941344644874e-05,0.8946367502212524
88,3.118067979812622e-05,0.8983777761459351
89,1.5918538338155486e-05,0.8994282484054565
90,1.1276457371423021e-05,0.8972897529602051
91,1.3361324818106368e-05,0.8929358124732971
92,2.1885398382437415e-05,0.8882379531860352
93,3.498873411444947e-05,0.8850136995315552
94,4.589753007167019e-05,0.8842167258262634
95,4.896397513221018e-05,0.8856256604194641
96,4.534311665338464e-05,0.8881227970123291
97,3.9464477595174685e-05,0.8903685212135315
98,3.2949159503914416e-05,0.89151930809021
99,2.5378954887855798e-05,0.8916106224060059
100,1.844223152147606e-05,0.8914288878440857
101,1.5110744243429508e-05,0.8919649720191956
102,1.5531764802290127e-05,0.8937903642654419
103,1.7023343389155343e-05,0.8966820240020752
104,1.7797830878407694e-05,0.89969801902771
105,1.7998205294134095e-05,0.9016381502151489
106,1.7366272004437633e-05,0.9016523957252502
107,1.4681119864690118e-05,0.8996638059616089
108,1.00198776635807e-05,0.8963896036148071
109,5.439899268822046e-06,0.892967700958252
110,2.6737473035609582e-06,0.8904100656509399
111,1.6177414181584027e-06,0.8891841769218445
112,1.5258667644957313e-06,0.8891005516052246
113,2.2223598534765188e-06,0.8895425796508789
114,3.4978497751581017e-06,0.8898704648017883
115,4.538670509646181e-06,0.8897718191146851
116,4.764566710946383e-06,0.8893776535987854
117,4.486209491005866e-06,0.8891017436981201
118,4.187826107227011e-06,0.889328122138977
119,3.7999916457920335e-06,0.8901369571685791
120,3.1395666155731305e-06,0.8912361860275269
121,2.4498831407981925e-06,0.8921208381652832
122,2.041216475845431e-06,0.8923631906509399
123,1.8485930013412144e-06,0.891856849193573
124,1.705952854536008e-06,0.8908767700195312
125,1.6729644585211645e-06,0.8899209499359131
126,1.7842388615463278e-06,0.889441728591919
127,1.82152155048243e-06,0.8896167874336243
128,1.6068279364844784e-06,0.8902841210365295
129,1.2557871968965628e-06,0.8910647630691528
130,9.402776868228102e-07,0.8915908336639404
131,6.527574782921874e-07,0.8917036652565002
132,3.6648754075940815e-07,0.8915096521377563
133,1.8571010684809153e-07,0.8912807106971741
134,1.8538848678417708e-07,0.8912704586982727
135,2.857060508176801e-07,0.8915607333183289
136,3.913887383077963e-07,0.8920308351516724
137,4.963097239851777e-07,0.8924489617347717
138,5.832432066199544e-07,0.8926289677619934
139,5.771865403403353e-07,0.8925411701202393
140,4.627013936442381e-07,0.8923183679580688
141,3.2293795015903015e-07,0.8921611309051514
142,2.2810672817286104e-07,0.8922044038772583
143,1.80056687781871e-07,0.8924342393875122
144,1.7186017942094622e-07,0.892706036567688
145,2.0474746520449116e-07,0.8928388357162476
146,2.464451824835123e-07,0.8927319645881653
147,2.5060057851078454e-07,0.8924211859703064
148,2.152451372694486e-07,0.892052412033081
149,1.6957571347120393e-07,0.8917881846427917
150,1.233961341995382e-07,0.891710638999939
151,7.480457497877069e-08,0.8917836546897888
152,3.867357278863892e-08,0.8918887972831726
153,2.8367040272314625e-08,0.8919059038162231
154,3.3412547395528236e-08,0.8917880654335022
155,4.076918713735722e-08,0.8915820121765137
156,5.2185786358904807e-08,0.8913848400115967
157,6.595533363906725e-08,0.8912783861160278
158,6.993145262867984e-08,0.8912780284881592
159,6.141164021755685e-08,0.891333281993866
160,5.074269182614444e-08,0.8913722038269043
161,4.2906339814408057e-08,0.8913569450378418
162,3.472797160952723e-08,0.8913098573684692
163,2.7477778274942466e-08,0.8912936449050903
164,2.521836606206307e-08,0.8913683891296387
165,2.5735030106943668e-08,0.8915427923202515
166,2.521747433092969e-08,0.8917666673660278
167,2.4865839165499892e-08,0.8919578194618225
168,2.5231114975099445e-08,0.8920533657073975
169,2.2933150489734544e-08,0.8920414447784424
170,1.684031580850842e-08,0.8919631838798523
171,1.0365235780795956e-08,0.8918793201446533
172,5.732947894188101e-09,0.8918337225914001
173,2.9759017472485993e-09,0.8918299078941345
174,2.975078849942747e-09,0.8918392062187195
175,5.866982899505047e-09,0.8918313980102539
176,8.931486661367671e-09,0.8917967677116394
177,9.873197370779963e-09,0.8917553424835205
178,9.240126885856625e-09,0.8917396664619446
179,7.928920631172787e-09,0.8917674422264099
180,5.858937335290193e-09,0.891828715801239
181,3.749704546862631e-09,0.8918892741203308
182,2.8397750817532597e-09,0.8919149041175842
183,2.991719094680434e-09,0.8918918371200562
184,3.327354169968544e-09,0.8918367624282837
185,3.780574964196148e-09,0.8917797803878784
186,4.233267514308636e-09,0.8917473554611206
187,4.020257460268795e-09,0.8917444944381714
188,3.0686979624050537e-09,0.8917551040649414
189,2.0580241955059364e-09,0.8917579054832458
190,1.3274195076462547e-09,0.8917415738105774
191,8.17444556489022e-10,0.8917121291160583
192,6.497364868351951e-10,0.8916876316070557
193,8.303544518639683e-10,0.8916824460029602
194,1.0018670337785807e-09,0.8916988372802734
195,1.0245608805803386e-09,0.891724169254303
196,1.0745537792899995e-09,0.8917433023452759
197,1.1142364808591765e-09,0.8917480707168579
198,9.865015471177685e-10,0.8917443752288818
199,7.876637120318719e-10,0.8917436599731445
200,6.427598453484507e-10,0.8917553424835205
201,5.083402587757746e-10,0.8917781710624695
202,4.171825385146377e-10,0.8917996883392334
203,4.703883949019882e-10,0.8918091654777527
204,5.790836699048896e-10,0.891802191734314
205,6.008229469500748e-10,0.8917838335037231
206,5.343239184441018e-10,0.8917667269706726
207,4.407436915432328e-10,0.8917593955993652
208,2.9689387059939065e-10,0.8917635083198547
209,1.4836357142833378e-10,0.8917720913887024
210,7.259151613148163e-11,0.891776442527771
211,6.525360807252412e-11,0.8917747139930725
212,8.703196496817611e-11,0.891768217086792
213,1.370208668749484e-10,0.8917637467384338
214,1.9305027021410126e-10,0.8917654156684875
215,2.0094528818681567e-10,0.8917712569236755
216,1.6131876390268474e-10,0.8917747735977173
217,1.2093662182799392e-10,0.8917719721794128
218,8.424663744399652e-11,0.8917630910873413
219,6.132075403009196e-11,0.8917542695999146
220,7.052783357330838e-11,0.8917508721351624
221,9.199510597746041e-11,0.8917557597160339
222,9.544456891497077e-11,0.8917649984359741
223,8.86799800259297e-11,0.891773521900177
224,7.908743104856342e-11,0.8917770981788635
225,5.926861779137482e-11,0.8917756676673889
226,3.757419375638449e-11,0.8917719721794128
227,2.468228399443717e-11,0.8917695879936218
228,1.812552885560592e-11,0.8917694687843323
229,1.2574857821689989e-11,0.8917705416679382
230,1.5332207725649027e-11,0.8917691707611084
231,2.2669671695396687e-11,0.8917651772499084
232,2.574809809807732e-11,0.8917609453201294
233,2.527847375866088e-11,0.8917577862739563
234,2.4370089279912577e-11,0.8917590975761414
235,1.9163809428235368e-11,0.8917633295059204
236,1.3807205379023912e-11,0.891767680644989
237,1.2025741513710386e-11,0.8917693495750427
238,1.130431859230896e-11,0.8917691111564636
239,1.1837225644129035e-11,0.8917675018310547
240,1.2996742571047548e-11,0.8917658925056458
241,1.4543061199745466e-11,0.8917667865753174
242,1.3130635467817342e-11,0.8917678594589233
243,9.739348216797339e-12,0.8917691111564636
244,5.794503765699233e-12,0.8917680382728577
245,2.1916080061856746e-12,0.8917657136917114
246,5.078437670391622e-13,0.8917639255523682
247,1.485506162524075e-12,0.8917640447616577
248,3.279626570318328e-12,0.8917649984359741
249,4.018591015508832e-12,0.8917664289474487
250,4.256400787383541e-12,0.8917669057846069
251,3.86138343522191e-12,0.8917667865753174
252,2.83176260218454e-12,0.891766369342804
253,2.328165438214569e-12,0.8917664885520935
254,2.129435516806666e-12,0.8917677998542786
255,2.1214419110293647e-12,0.8917692303657532
256,2.2546686739843835e-12,0.8917705416679382
257,2.420758038468307e-12,0.89177006483078
258,2.2679913502798854e-12,0.8917693495750427
259,1.8378909505400998e-12,0.8917679786682129
260,1.4024614802821134e-12,0.8917667269706726
261,9.66809965419202e-13,0.8917665481567383
262,4.2568726321690065e-13,0.891765832901001
263,2.9889979380470777e-13,0.8917661309242249
264,3.0933589023618424e-13,0.8917658925056458
265,3.890499034042705e-13,0.8917655944824219
266,4.516664819931293e-13,0.8917656540870667
267,6.461775559074567e-13,0.8917660117149353
268,7.518707878517716e-13,0.891766369342804
269,5.975497874288749e-13,0.8917670845985413
270,4.765354777447328e-13,0.8917670845985413
271,3.8172243144174445e-13,0.8917668461799622
272,2.8801960816338124e-13,0.8917663097381592
273,2.764732887072796e-13,0.8917660117149353
274,3.71508379615193e-13,0.8917663097381592
275,3.055611319524587e-13,0.8917666077613831
276,3.088918010263342e-13,0.8917669057846069
277,2.2695734180899763e-13,0.8917673230171204
278,1.650068970349139e-13,0.8917673230171204
279,5.0209836288672705e-14,0.8917673230171204
280,2.2898349882893854e-14,0.8917669653892517
281,3.8441472227646045e-14,0.8917669057846069
282,7.663314427475143e-14,0.8917669653892517
283,1.1993184223513254e-13,0.8917670845985413
284,9.350853424905381e-14,0.8917670249938965
285,1.1460277171693178e-13,0.8917670249938965
286,1.0838552277903091e-13,0.8917669057846069
287,7.92976795338518e-14,0.8917665481567383
288,8.085199176832703e-14,0.8917665481567383
289,5.576095141179849e-14,0.8917666077613831
290,7.64110996698264e-14,0.8917666077613831
291,5.5316862201948425e-14,0.8917669653892517
